uuid,item_volume,item_attractiveness,putaway_zone,initial_stock
A009023,0.004,0.00018125793003443902,OPT-C-01-04,2
A009024,0.0039942,0.0008609751676635853,OPT-B-01-04,0
A009025,0.0096,0.00022657241254304877,OPT-C-01-04,2
A009026,0.0096,4.5314482508609755e-05,OPT-B-05-07,0
A009027,0.0096,4.5314482508609755e-05,OPT-A-05-07,0
A009028,0.000802125,4.5314482508609755e-05,OPT-C-01-04,2
A009029,0.0008068799999999999,0.00013594344752582924,OPT-B-01-04,3
A009030,0.000905625,0.00013594344752582924,OPT-C-01-04,2
A009031,0.00875,0.0012688055102410732,OPT-A-01-04,0
A009032,0.004579875,4.5314482508609755e-05,OPT-C-01-04,3
A009033,0.018733,9.062896501721951e-05,OPT-C-05-07,1
A009034,0.009604,0.0004078303425774878,OPT-A-01-04,0
A009035,0.0043218,0.0,OPT-C-05-07,1
A009036,0.0040836,0.0,OPT-C-05-07,2
A009037,0.008064,0.000543773790103317,CANTI-LIGHT,2
A009038,0.00514885,0.0009516041326808048,CANTI-LIGHT,2
A009039,0.0044685,4.5314482508609755e-05,CANTI-LIGHT,2
A009040,0.009216,9.062896501721951e-05,CANTI-LIGHT,1
A009041,0.0043335,0.0,OPT-C-07-11,2
A009042,0.004579199999999999,0.0005890882726119267,OPT-A-05-07,1
A009043,0.0041715,0.0012234910277324632,OPT-C-05-07,0
A009044,0.00882,4.5314482508609755e-05,OPT-B-07-11,0
A009045,0.00882,4.5314482508609755e-05,OPT-A-05-07,0
A009046,0.016854,4.5314482508609755e-05,OPT-C-01-04,0
A009047,0.006845,4.5314482508609755e-05,OPT-MDK-14,0
A009048,0.0091125,0.0003172013775602683,OPT-C-05-07,1
A009049,0.009408,0.0,OPT-C-05-07,5
A009050,0.004332,0.00022657241254304877,OPT-A-05-07,1
A009051,0.00625,0.0,OPT-B-05-07,3
A009052,0.11781281294736844,0.00036251586006887804,OPT-A-05-07,0
A009053,0.00875,0.00013594344752582924,OPT-C-01-04,0
A009054,0.2453616666666667,0.0007703462026463658,OPT-B-07-11,0
A009055,0.11289062500000001,0.0016313213703099511,OPT-B-05-07,0
A009056,0.01125,0.0,OPT-B-05-07,0
A009057,0.001575,0.0007250317201377561,OPT-C-07-11,0
A009058,0.0015,0.0011781765452238534,OPT-C-07-11,0
A009059,0.001151375299107136,0.00013594344752582924,OPT-C-07-11,0
A009060,0.05215813135381849,4.5314482508609755e-05,CANTI-LIGHT,0
A009061,0.0327635,4.5314482508609755e-05,CANTI-LIGHT,1
A009062,0.01624375,0.0,CANTI-HEAVY,0
A009063,0.0017024000000000002,4.5314482508609755e-05,OPT-C-01-04,2
A009064,0.000259072,0.0,OPT-C-01-04,1
A009065,0.00028332799999999995,0.0,OPT-C-01-04,1
A009066,0.000429,4.5314482508609755e-05,OPT-C-01-04,0
A009067,0.000495,0.00018125793003443902,OPT-B-01-04,1
A009068,0.004464,4.5314482508609755e-05,OPT-C-01-04,1
A009069,0.06105,0.0008156606851549756,OPT-C-07-11,5
A009070,0.002952,0.0040329889432662675,OPT-C-05-07,2
A009071,0.016128,0.00013594344752582924,OPT-C-01-04,0
A009072,0.015876,4.5314482508609755e-05,OPT-C-01-04,0
A009073,0.0374,0.0,OPT-C-05-07,10
A009074,0.001254,0.0007250317201377561,OPT-A-01-04,2
A009075,0.002465,0.00022657241254304877,OPT-A-01-04,1
A009076,0.018549888,0.0004984593075947072,OPT-B-01-04,0
A009077,0.012138,0.0008156606851549756,OPT-A-05-07,1
A009078,0.0004928,4.5314482508609755e-05,OPT-A-01-04,8
A009079,0.00037905,9.062896501721951e-05,OPT-C-01-04,0
A009080,0.001153125,0.0003172013775602683,OPT-B-01-04,0
A009081,0.0027864,4.5314482508609755e-05,OPT-B-01-04,0
A009082,0.004092,0.0,PALLET-C,1
A009083,0.019008,0.0,OPT-B-05-07,2
A009084,9.018000000000001e-05,0.0012234910277324632,OPT-B-01-04,1
A009085,0.00018612000000000001,0.0019032082653616096,OPT-B-01-04,1
A009086,0.00019829,0.0019485227478702194,OPT-A-01-04,0
A009087,4.9928e-05,0.0010422330976980242,OPT-A-01-04,0
A009088,9.875e-05,0.0,OPT-C-01-04,1
A009089,1.4859e-05,4.5314482508609755e-05,OPT-B-01-04,6
A009090,3.75e-05,4.5314482508609755e-05,OPT-B-01-04,5
A009091,6.63e-05,0.0003172013775602683,OPT-B-01-04,2
A009092,2.8e-06,0.0002718868950516585,OPT-B-01-04,0
A009093,1.05e-05,4.5314482508609755e-05,OPT-C-01-04,0
A009094,6.3250000000000004e-06,0.0017672648178357804,OPT-A-01-04,9
A009095,2.1218e-05,0.00045314482508609753,OPT-A-01-04,17
A009096,0.000525,0.0019032082653616096,OPT-A-01-04,8
A009097,0.00048,0.0,OPT-A-05-07,9
A009098,0.002625,4.5314482508609755e-05,OPT-B-05-07,0
A009099,5.22e-05,0.0002718868950516585,OPT-B-01-04,4
A009100,0.00016,0.00036251586006887804,OPT-C-01-04,11
A009101,6.48e-05,0.0006344027551205366,OPT-B-01-04,0
A009102,1.1025e-05,4.5314482508609755e-05,OPT-B-01-04,6
A009103,3.3600000000000004e-05,4.5314482508609755e-05,OPT-C-01-04,0
A009104,3.9960000000000004e-05,0.0005890882726119267,OPT-B-01-04,2
A009105,0.00023,0.000543773790103317,OPT-B-05-07,3
A009106,0.00022596,4.5314482508609755e-05,OPT-A-07-11,2
A009107,0.00023294399999999998,9.062896501721951e-05,OPT-C-07-11,5
A009108,0.000185625,0.0006344027551205366,OPT-C-01-04,0
A009109,1.495e-05,4.5314482508609755e-05,OPT-C-01-04,0
A009110,0.00011685,0.0,OPT-C-01-04,3
A009111,2.5899e-05,0.00018125793003443902,OPT-A-01-04,0
A009112,0.00015480000000000002,0.0,OPT-C-01-04,1
A009113,0.00021896600000000002,0.00036251586006887804,OPT-A-05-07,0
A009114,0.0001581,0.0006344027551205366,OPT-C-07-11,0
A009115,0.0001395,0.0002718868950516585,OPT-B-01-04,3
A009116,4.0363e-05,0.0009516041326808048,OPT-A-01-04,0
A009117,1e-09,0.0,OPT-B-01-04,0
A009118,4.495e-05,0.0006344027551205366,OPT-B-01-04,2
A009119,0.0001536,4.5314482508609755e-05,OPT-C-01-04,0
A009120,0.000238625,0.0002718868950516585,OPT-B-05-07,0
A009121,1.8225000000000003e-05,0.0008609751676635853,OPT-A-01-04,0
A009122,0.000152,0.0005890882726119267,OPT-C-01-04,3
A009123,0.003,0.0006797172376291463,OPT-B-01-04,8
A009124,0.00147136,0.0006344027551205366,OPT-A-07-11,0
A009125,0.0014381099999999998,0.009878557186876925,OPT-A-07-11,6
A009126,0.062208,4.5314482508609755e-05,OPT-A-05-07,0
A009127,3.0975e-05,4.5314482508609755e-05,OPT-A-01-04,0
A009128,0.00509454,4.5314482508609755e-05,OPT-C-01-04,0
A009129,0.000110864,0.00022657241254304877,OPT-A-01-04,27
A009130,0.00036,0.0003172013775602683,OPT-B-01-04,1
A009131,6.4827e-05,9.062896501721951e-05,OPT-A-01-04,3
A009132,5.2487999999999996e-05,4.5314482508609755e-05,OPT-C-01-04,2
A009133,0.000495144,0.002311038607939097,OPT-A-01-04,28
A009134,2.3064e-05,9.062896501721951e-05,OPT-B-01-04,0
A009135,4.86e-05,9.062896501721951e-05,OPT-C-01-04,0
A009136,3.6e-05,4.5314482508609755e-05,OPT-C-01-04,0
A009137,0.00032856,4.5314482508609755e-05,OPT-B-01-04,0
A009138,5.3247999999999996e-05,9.062896501721951e-05,OPT-A-01-04,0
A009139,8.554399999999999e-05,4.5314482508609755e-05,OPT-A-01-04,0
A009140,0.0001225,0.0005890882726119267,OPT-A-01-04,8
A009141,0.00019494,0.0,PALLET-C,19
A009142,2.3100000000000002e-05,4.5314482508609755e-05,OPT-B-01-04,0
A009143,0.0001782,0.0,OPT-C-01-04,1
A009144,9.18e-05,4.5314482508609755e-05,OPT-B-01-04,4
A009145,0.001125,4.5314482508609755e-05,OPT-B-01-04,1
A009146,0.001129796,4.5314482508609755e-05,OPT-C-01-04,1
A009147,0.0016081600000000002,0.0016766358528185609,OPT-MDK-14,42
A009148,0.120032,0.0,OPT-C-05-07,8
A009149,0.010246602016840864,0.00013594344752582924,OPT-C-01-04,0
A009150,0.6821507088888888,0.0,PALLET_JACK,0
A009151,0.169128,4.5314482508609755e-05,OPT-A-07-11,0
A009152,0.136416,4.5314482508609755e-05,OPT-C-01-04,0
A009153,0.0551475,4.5314482508609755e-05,OPT-C-01-04,0
A009154,0.625,4.5314482508609755e-05,PALLET_JACK,0
A009155,0.220825,9.062896501721951e-05,PALLET-B,0
A009156,0.220825,4.5314482508609755e-05,OPT-C-01-04,0
A009157,0.156672,4.5314482508609755e-05,OPT-C-05-07,0
A009158,0.010246602016840864,0.0,OPT-C-01-04,2
A009159,0.022250797250859104,0.00045314482508609753,PALLET_JACK,1
A009160,0.010246602016840864,4.5314482508609755e-05,OPT-C-01-04,0
A009161,0.08664,0.00022657241254304877,OPT-B-05-07,0
A009162,0.967674291033757,4.5314482508609755e-05,PALLET_JACK,0
A009163,0.0551475,4.5314482508609755e-05,OPT-C-01-04,0
A009164,0.010246602016840864,4.5314482508609755e-05,OPT-C-01-04,0
A009165,0.156672,0.0,PALLET-B,0
A009166,0.18,0.0,PALLET-A,2
A009167,0.16224,0.00013594344752582924,OPT-B-05-07,0
A009168,0.028665,0.0,PALLET-C,1
A009169,0.003872,0.0,OPT-C-01-04,0
A009170,7.5e-05,0.0,OPT-C-01-04,3
A009171,5.3312e-05,0.0,OPT-B-01-04,0
A009172,0.007406498319656488,0.0,PALLET-C,0
A009173,0.028675,0.0,PALLET-C,3
A009174,0.012495,0.0004078303425774878,OPT-B-07-11,3
A009175,0.02112,4.5314482508609755e-05,OPT-C-01-04,2
A009176,0.036162,0.0,OPT-C-05-07,1
A009177,0.04313925,4.5314482508609755e-05,OPT-C-01-04,0
A009178,0.0005,0.0,MERAKEZET,0
A009179,8.064e-06,0.0003172013775602683,OPT-A-01-04,0
A009180,0.0002,0.0,OPT-C-01-04,0
A009181,0.00676,0.00018125793003443902,OPT-C-05-07,0
A009182,0.006916899999999999,0.00036251586006887804,OPT-C-01-04,1
A009183,0.002851875,0.0,OPT-B-01-04,0
A009184,0.00079475,0.00013594344752582924,OPT-B-01-04,0
A009185,0.000882,0.0002718868950516585,OPT-C-01-04,0
A009186,0.00117325,9.062896501721951e-05,OPT-C-01-04,0
A009187,0.00095481,0.00018125793003443902,OPT-B-01-04,1
A009188,0.00079475,0.0,OPT-C-01-04,1
A009189,0.001078125,4.5314482508609755e-05,OPT-C-01-04,0
A009190,0.00109375,9.062896501721951e-05,OPT-B-01-04,0
A009191,0.00109375,4.5314482508609755e-05,OPT-A-01-04,0
A009192,0.00050575,0.00013594344752582924,OPT-C-01-04,1
A009193,0.0004913,0.00018125793003443902,OPT-B-01-04,4
A009194,0.000469625,9.062896501721951e-05,OPT-C-01-04,1
A009195,0.000498525,9.062896501721951e-05,OPT-C-01-04,1
A009196,0.0002107,0.0,OPT-C-01-04,0
A009197,0.0027859499999999997,0.00018125793003443902,OPT-B-01-04,0
A009198,0.036636875,0.00013594344752582924,OPT-C-01-04,0
A009199,0.0041262,0.00013594344752582924,OPT-C-01-04,0
A009200,0.002701125,0.0003172013775602683,OPT-C-05-07,0
A009201,0.002716254,0.00018125793003443902,OPT-C-07-11,0
A009202,0.0039675,9.062896501721951e-05,OPT-C-01-04,0
A009203,0.036236475,0.00018125793003443902,PALLET_JACK,0
A009204,0.001408,9.062896501721951e-05,OPT-B-01-04,1
A009205,0.0015228,0.00013594344752582924,OPT-A-05-07,0
A009206,0.00226875,0.00013594344752582924,OPT-C-01-04,1
A009207,0.00768,0.0,OPT-C-07-11,12
A009208,0.020992,0.0,MERAKEZET,0
A009209,0.00045630000000000003,4.5314482508609755e-05,OPT-C-01-04,1
A009210,0.000115248,9.062896501721951e-05,OPT-B-01-04,1
A009211,0.000725904,9.062896501721951e-05,OPT-A-01-04,1
A009212,0.0003872,0.0,OPT-B-01-04,0
A009213,0.0002205,0.00013594344752582924,OPT-B-01-04,0
A009214,0.0003125,0.00013594344752582924,OPT-B-01-04,0
A009215,0.050575,0.0,OPT-C-05-07,3
A009216,0.01986875,0.0,PALLET-C,1
A009217,0.018528125,4.5314482508609755e-05,OPT-C-01-04,0
A009218,0.0255285,0.0,PALLET-C,1
A009219,0.0187765,0.0,PALLET-A,0
A009220,0.024548,0.0,PALLET-C,0
A009221,0.017164288,0.0,OPT-B-05-07,2
A009222,0.000726,0.0,OPT-B-01-04,1
A009223,2.8227e-05,0.0,OPT-B-01-04,1
A009224,1.3566e-05,0.0002718868950516585,OPT-C-01-04,0
A009225,0.00018216,0.0003172013775602683,OPT-A-01-04,5
A009226,0.015876,0.0,OPT-C-05-07,0
A009227,0.05104,0.0,PALLET_JACK,0
A009228,0.00030625,0.0004984593075947072,OPT-A-01-04,2
A009229,0.024628125,0.0,PALLET-C,7
A009230,0.1389166,4.5314482508609755e-05,OPT-C-01-04,0
A009231,0.000295788,9.062896501721951e-05,OPT-C-01-04,1
A009232,4.6368e-05,0.0007250317201377561,OPT-A-01-04,0
A009233,0.0214,0.0,PALLET-C,1
A009234,0.0026875,0.00022657241254304877,OPT-B-07-11,0
A009235,0.00216675,0.00022657241254304877,OPT-C-01-04,0
A009236,0.0021303000000000003,0.00018125793003443902,CANTI-LIGHT,0
A009237,0.00240781,0.00018125793003443902,CANTI-LIGHT,0
A009238,0.00267,4.5314482508609755e-05,OPT-A-07-11,0
A009239,0.16158365312464848,4.5314482508609755e-05,PALLET-B,0
A009240,1e-09,4.5314482508609755e-05,OPT-B-07-11,0
A009241,0.019380375,4.5314482508609755e-05,OPT-C-01-04,0
A009242,0.0036,0.0,CANTI-LIGHT,0
A009243,0.00432,0.0,PALLET-C,2
A009244,0.0039675,4.5314482508609755e-05,PALLET-C,0
A009245,0.0025992,4.5314482508609755e-05,OPT-C-01-04,0
A009246,0.0007641190000000001,0.0,OPT-C-01-04,5
A009247,3.362e-05,4.5314482508609755e-05,OPT-B-01-04,2
A009248,1.6899999999999997e-05,9.062896501721951e-05,OPT-B-01-04,0
A009249,0.00020449000000000002,0.0,OPT-B-01-04,0
A009250,0.00084645,9.062896501721951e-05,OPT-B-01-04,2
A009251,0.00229635,0.0,MERAKEZET,0
A009252,0.0023145749999999997,0.0,OPT-C-05-07,0
A009253,0.00018240000000000002,4.5314482508609755e-05,OPT-C-01-04,3
A009254,0.000129168,0.0007703462026463658,OPT-C-01-04,0
A009255,0.00014052500000000001,9.062896501721951e-05,OPT-A-01-04,0
A009256,4.2592e-05,0.00013594344752582924,OPT-A-01-04,50
A009257,0.023273,9.062896501721951e-05,OPT-C-01-04,0
A009258,0.034832875,0.0,OPT-C-01-04,1
A009259,0.023826,0.0002718868950516585,PALLET_JACK,4
A009260,0.0108,0.00018125793003443902,PALLET_JACK,0
A009261,0.0234,9.062896501721951e-05,OPT-B-05-07,0
A009262,0.027225,0.0022204096429218776,OPT-B-07-11,2
A009263,0.0242592,9.062896501721951e-05,OPT-A-01-04,0
A009264,0.0006855839999999999,9.062896501721951e-05,OPT-B-01-04,1
A009265,0.001683,0.0,OPT-C-01-04,2
A009266,0.0024948,0.00013594344752582924,OPT-B-01-04,0
A009267,6.0552e-05,4.5314482508609755e-05,OPT-C-01-04,1
A009268,0.0001008,0.0,PALLET-B,0
A009269,0.0002023,9.062896501721951e-05,OPT-A-01-04,0
A009270,4.7569999999999995e-06,0.0017219503353271706,OPT-A-01-04,4
A009271,0.031746,0.0,OPT-B-05-07,0
A009272,9.216e-06,4.5314482508609755e-05,OPT-A-01-04,0
A009273,9.216e-06,4.5314482508609755e-05,OPT-C-01-04,0
A009274,1.024e-05,4.5314482508609755e-05,OPT-C-01-04,0
A009275,9.61e-06,0.0,OPT-B-01-04,1
A009276,1.1025e-05,4.5314482508609755e-05,OPT-C-01-04,4
A009277,1.225e-05,4.5314482508609755e-05,OPT-A-01-04,0
A009278,0.000176175,9.062896501721951e-05,OPT-B-01-04,1
A009279,0.00028435,0.00013594344752582924,OPT-B-01-04,1
A009280,0.0006479,0.00018125793003443902,OPT-C-01-04,1
A009281,0.000703836,4.5314482508609755e-05,OPT-C-01-04,2
A009282,0.0001375,0.0,OPT-C-01-04,1
A009283,2.401e-06,4.5314482508609755e-05,OPT-C-01-04,0
A009284,1.9359999999999998e-06,0.00013594344752582924,OPT-C-01-04,1
A009285,0.0216225,0.002582925502990756,OPT-A-05-07,5
A009286,5.1840000000000005e-05,4.5314482508609755e-05,OPT-C-01-04,0
A009287,0.000397243,0.00045314482508609753,OPT-A-01-04,0
A009288,0.002663113,0.0,OPT-A-05-07,0
A009289,0.0005082,0.0,OPT-C-01-04,2
A009290,0.016401348000000003,0.0,PALLET-C,1
A009291,0.00121032,9.062896501721951e-05,OPT-B-01-04,1
A009292,1.2236000000000001e-05,0.00018125793003443902,OPT-A-01-04,1
A009293,1.4884e-05,0.00018125793003443902,OPT-B-01-04,0
A009294,0.0006625,0.0,OPT-C-01-04,3
A009295,0.00109375,0.0003172013775602683,OPT-B-01-04,0
A009296,0.002436,0.0,OPT-A-05-07,0
A009297,0.0024592,4.5314482508609755e-05,OPT-C-01-04,0
A009298,0.0013695,0.0,OPT-C-01-04,1
A009299,0.00541125,4.5314482508609755e-05,OPT-C-01-04,0
A009300,0.005230875,4.5314482508609755e-05,OPT-C-01-04,0
A009301,0.03189375,4.5314482508609755e-05,PALLET-C,0
A009302,0.01258,0.0008609751676635853,OPT-B-05-07,1
A009303,0.01095664,4.5314482508609755e-05,OPT-A-07-11,0
A009304,0.0048,4.5314482508609755e-05,OPT-C-01-04,0
A009305,0.03876,4.5314482508609755e-05,OPT-C-01-04,0
A009306,0.010246602016840864,4.5314482508609755e-05,OPT-C-01-04,5
A009307,0.010246602016840864,0.0,OPT-C-01-04,1
A009308,0.04,9.062896501721951e-05,OPT-A-07-11,0
A009309,0.03572,0.00013594344752582924,OPT-C-01-04,0
A009310,0.0039215,4.5314482508609755e-05,OPT-C-05-07,1
A009311,4.35e-05,0.0,OPT-C-05-07,1
A009312,0.002436,0.0,OPT-C-01-04,1
A009313,0.010246602016840864,4.5314482508609755e-05,OPT-C-01-04,0
A009314,0.001845,0.001087547580206634,OPT-MDK-14,2
A009315,0.0050895,0.0003172013775602683,OPT-B-01-04,3
A009316,0.010246602016840864,4.5314482508609755e-05,OPT-C-01-04,0
A009317,0.0045279,0.000543773790103317,OPT-A-05-07,0
A009318,0.05089852052631579,0.0,OPT-B-01-04,0
A009319,0.22202976562500001,0.0,PALLET-C,1
A009320,0.0372645,4.5314482508609755e-05,OPT-B-05-07,0
A009321,0.0006272000000000001,4.5314482508609755e-05,OPT-C-01-04,0
A009322,0.0012558,0.0,PALLET-C,1
A009323,0.00019507499999999998,4.5314482508609755e-05,OPT-A-01-04,0
A009324,0.000273,0.0,OPT-B-01-04,1
A009325,0.000640452,4.5314482508609755e-05,OPT-C-01-04,0
A009326,0.005616,4.5314482508609755e-05,OPT-A-05-07,1
A009327,7.224e-06,9.062896501721951e-05,OPT-A-01-04,2
A009328,0.0002023,0.0,OPT-B-01-04,0
A009329,0.00014229599999999998,0.0,PALLET-B,0
A009330,0.000729,0.0,OPT-B-01-04,0
A009331,0.000504777,4.5314482508609755e-05,OPT-A-01-04,0
A009332,0.0002176,0.0,PALLET-B,0
A009333,5e-06,0.0,OPT-C-01-04,2
A009334,5.0700000000000006e-05,0.0,PALLET-C,3
A009335,0.00068992,0.00018125793003443902,OPT-B-01-04,0
A009336,9.1854e-05,4.5314482508609755e-05,OPT-C-01-04,0
A009337,0.00118125,0.0,OPT-B-01-04,2
A009338,8.5176e-05,4.5314482508609755e-05,OPT-C-01-04,0
A009339,0.000165375,4.5314482508609755e-05,OPT-C-01-04,0
A009340,0.00013125,0.00022657241254304877,OPT-C-01-04,1
A009341,1.1236e-05,0.0035798441181801705,OPT-A-01-04,5
A009342,0.000174,0.0,OPT-C-01-04,1
A009343,3.96e-05,9.062896501721951e-05,OPT-B-01-04,8
A009344,1.961e-05,0.00018125793003443902,OPT-A-01-04,7
A009345,2.784e-05,4.5314482508609755e-05,OPT-C-01-04,21
A009346,1.375e-05,4.5314482508609755e-05,OPT-A-01-04,0
A009347,4.1625e-05,9.062896501721951e-05,OPT-B-01-04,1
A009348,0.0004235,0.0,PALLET-C,0
A009349,0.081461,0.00013594344752582924,PALLET-B,0
A009350,0.059774,0.00013594344752582924,PALLET-A,0
A009351,0.06721725,4.5314482508609755e-05,PALLET-A,0
A009352,0.10603975,0.0002718868950516585,PALLET_JACK,0
A009353,0.010246602016840864,0.0,OPT-C-01-04,3
A009354,0.107749,4.5314482508609755e-05,PALLET-A,0
A009355,0.061256,0.00045314482508609753,PALLET-C,3
A009356,0.067469,0.0013594344752582926,PALLET_JACK,1
A009357,0.001575,9.062896501721951e-05,OPT-B-01-04,0
A009358,0.0014625,0.0,OPT-B-01-04,0
A009359,0.002592,0.0,OPT-B-01-04,1
A009360,0.002754,0.0,OPT-C-05-07,0
A009361,0.0014625,0.0,OPT-C-01-04,1
A009362,0.004271644000000001,4.5314482508609755e-05,OPT-B-01-04,2
A009363,0.0030131999999999997,4.5314482508609755e-05,OPT-A-01-04,0
A009364,0.0021384,4.5314482508609755e-05,OPT-B-01-04,2
A009365,0.00243,0.0,OPT-C-05-07,0
A009366,0.002475,4.5314482508609755e-05,OPT-A-01-04,0
A009367,0.0024948,4.5314482508609755e-05,OPT-B-01-04,0
A009368,0.00168175,0.0009516041326808048,OPT-B-01-04,1
A009369,0.0315,4.5314482508609755e-05,OPT-B-05-07,0
A009370,0.010246602016840864,0.0,OPT-C-01-04,6
A009371,0.03898912,4.5314482508609755e-05,PALLET-A,0
A009372,0.036125,0.0012688055102410732,PALLET-A,1
A009373,0.0017750399999999999,9.062896501721951e-05,OPT-B-01-04,3
A009374,0.002957616,0.0,OPT-A-05-07,0
A009375,0.000895068,4.5314482508609755e-05,OPT-C-01-04,0
A009376,0.00120125,0.0,OPT-B-01-04,2
A009377,0.00298152,0.0,OPT-A-07-11,1
A009378,0.0018375,4.5314482508609755e-05,OPT-B-01-04,1
A009379,0.0001875,0.0,OPT-C-01-04,2
A009380,0.000525625,4.5314482508609755e-05,OPT-B-01-04,2
A009381,0.0197005,0.0,PALLET-C,19
A009382,0.005338974387527839,0.0,PALLET-C,0
A009383,0.02320815,0.00013594344752582924,OPT-C-05-07,1
A009384,0.0304895,0.0,PALLET-B,2
A009385,0.039042,0.0,PALLET-C,1
A009386,0.03757,4.5314482508609755e-05,PALLET-B,1
A009387,0.038148,4.5314482508609755e-05,CANTI-HEAVY,0
A009388,0.0394485,4.5314482508609755e-05,PALLET-C,1
A009389,0.058867,4.5314482508609755e-05,PALLET-C,0
A009390,1e-09,0.0,PALLET_JACK,0
A009391,0.068526,0.0,PALLET-C,0
A009392,0.032076,0.0,PALLET-C,1
A009393,0.037026,0.0,PALLET-B,1
A009394,0.044388,0.0,PALLET-A,0
A009395,0.0550375,4.5314482508609755e-05,PALLET-A,0
A009396,0.064638,0.0,PALLET-A,0
A009397,0.017898625,0.0,OPT-C-05-07,2
A009398,0.0197005,9.062896501721951e-05,PALLET-C,0
A009399,0.014415,0.0004984593075947072,OPT-C-05-07,2
A009400,0.014535125,0.0,PALLET-C,3
A009401,0.017152,0.0009969186151894145,PALLET-A,1
A009402,0.020992,0.0,PALLET-A,0
A009403,0.114769125,4.5314482508609755e-05,PALLET_JACK,0
A009404,0.069459,4.5314482508609755e-05,PALLET-C,0
A009405,0.085158,9.062896501721951e-05,PALLET-A,0
A009406,0.094905,0.00013594344752582924,PALLET_JACK,0
A009407,0.095418,0.00018125793003443902,PALLET-A,0
A009408,0.1161945,9.062896501721951e-05,OPT-C-07-11,0
A009409,0.1167075,9.062896501721951e-05,PALLET_JACK,0
A009410,0.0369985,4.5314482508609755e-05,OPT-B-05-07,0
A009411,0.050092125,9.062896501721951e-05,PALLET-A,0
A009412,0.053816,0.00013594344752582924,PALLET-A,0
A009413,0.05501725,4.5314482508609755e-05,PALLET_JACK,0
A009414,0.01305,0.0,PALLET-C,2
A009415,0.062046,0.0,PALLET_JACK,0
A009416,0.053428,9.062896501721951e-05,PALLET_JACK,1
A009417,0.6821507088888888,0.0,PALLET_JACK,0
A009418,0.065151,0.0,PALLET-B,2
A009419,0.05054,0.0,PALLET_JACK,1
A009420,0.000954288,0.0,OPT-C-05-07,2
A009421,0.0618165,0.0,PALLET-B,0
A009422,0.089262,0.0,PALLET-C,0
A009423,0.34922417058823524,0.0,PALLET_JACK,0
A009424,0.6821507088888888,0.0,PALLET_JACK,0
A009425,0.029246875,0.0,PALLET-B,0
A009426,0.034182,0.00013594344752582924,PALLET-B,1
A009427,0.9379523333333332,0.0,PALLET-B,1
A009428,0.00478325,4.5314482508609755e-05,OPT-A-05-07,0
A009429,0.3793125,0.0,OPT-C-01-04,0
A009430,0.00358533,0.0,OPT-C-01-04,0
A009431,0.009828,0.0,OPT-C-01-04,0
A009432,0.0115425,4.5314482508609755e-05,OPT-C-01-04,0
A009433,0.004693,0.0,OPT-B-01-04,1
A009434,0.004858774999999999,0.0004078303425774878,OPT-B-01-04,0
A009435,0.004974645000000001,0.0006797172376291463,OPT-B-05-07,0
A009436,0.004909125,0.00013594344752582924,OPT-C-01-04,1
A009437,0.00485745,0.0008609751676635853,OPT-MDK-14,2
A009438,0.004842239999999999,0.0,OPT-B-01-04,2
A009439,0.0034965,0.0005890882726119267,OPT-A-05-07,0
A009440,0.006215625,4.5314482508609755e-05,OPT-MDK-14,0
A009441,0.00614376,0.0,OPT-C-05-07,3
A009442,0.025707,4.5314482508609755e-05,OPT-C-01-04,0
A009443,0.005264,0.0,OPT-C-01-04,0
A009444,0.005175,0.0,OPT-C-01-04,0
A009445,0.0070389,4.5314482508609755e-05,OPT-A-07-11,0
A009446,0.003808,4.5314482508609755e-05,OPT-A-07-11,0
A009447,0.1295555,0.0,PALLET-C,1
A009448,0.01938,0.0,PALLET-C,5
A009449,0.16509513235294118,4.5314482508609755e-05,PALLET-A,0
A009450,0.030375,0.0,PALLET-B,0
A009451,0.027047,9.062896501721951e-05,OPT-A-05-07,1
A009452,0.07686,0.0,OPT-C-07-11,1
A009453,0.07155,4.5314482508609755e-05,OPT-B-07-11,1
A009454,0.087615,0.00022657241254304877,OPT-B-07-11,1
A009455,0.06384,0.0,OPT-C-08,2
A009456,0.03056625,9.062896501721951e-05,OPT-A-05-07,0
A009457,0.08908,0.0018578937828529999,PALLET-B,0
A009458,0.0893216,0.0007250317201377561,PALLET_JACK,0
A009459,0.00741,0.0,PALLET-C,2
A009460,0.00019425,0.0,OPT-B-01-04,1
A009461,0.00214544,0.0,PALLET-C,2
A009462,0.0676,0.0,PALLET_JACK,17
A009463,0.000627,4.5314482508609755e-05,OPT-B-01-04,0
A009464,0.0009225,0.0,OPT-A-01-04,4
A009465,0.0004675,0.0,OPT-C-01-04,1
A009466,0.00231075,0.00018125793003443902,OPT-A-01-04,2
A009467,0.000833,0.0,PALLET-C,2
A009468,0.0014508,0.0,MERAKEZET,1
A009469,0.0028875,4.5314482508609755e-05,OPT-C-01-04,2
A009470,0.00014630550476190475,0.0,OPT-A-01-04,0
A009471,0.0014229000000000002,9.062896501721951e-05,OPT-C-01-04,0
A009472,0.002156,0.0,PALLET-C,0
A009473,0.0009075,4.5314482508609755e-05,OPT-A-01-04,0
A009474,0.0009,4.5314482508609755e-05,OPT-A-05-07,0
A009475,0.0001815,0.0,OPT-C-01-04,2
A009476,0.00378,0.0,OPT-C-01-04,1
A009477,0.002093,9.062896501721951e-05,OPT-B-01-04,0
