date,uuid,quantity
2021-04-27,A015951,3
2021-04-27,A015966,4
2021-04-27,A015972,3
2021-04-27,A016055,540
2021-04-27,A016064,100
2021-04-27,A016066,50
2021-04-27,A016363,3
2021-04-27,A016389,2
2021-04-27,A016651,6
2021-04-27,A016754,2
2021-04-27,A016902,4
2021-04-27,A017545,14
2021-04-27,A017554,2
2021-04-27,A018361,1
2021-04-27,A018761,1
2021-04-27,A018764,3
2021-04-27,A018769,3
2021-04-27,A019244,3
2021-04-27,A019258,6
2021-04-27,A019326,7
2021-04-27,A019339,4
2021-04-27,A019636,1
2021-04-27,A020420,1
2021-04-27,A020442,2
2021-04-27,A020511,10
2021-04-27,A020519,2
2021-04-27,A021120,2
2021-04-27,A021438,3
2021-04-27,A021512,2
2021-04-27,A021637,2
2021-04-27,A021858,1
2021-04-27,A021859,1
2021-04-27,A021889,2
2021-04-27,A021891,3
2021-04-27,A021946,2
2021-04-27,A022042,2
2021-04-27,A022263,1
2021-04-27,A022546,1
2021-04-27,A022563,1
2021-04-27,A022660,28
2021-04-27,A022731,400
2021-04-27,A022733,100
2021-04-27,A023024,8
2021-04-27,A023025,8
2021-04-27,A023055,2
2021-04-27,A023175,1
2021-04-27,A023956,1
2021-04-27,A024089,1
2021-04-27,A024099,4
2021-04-27,A024115,5
2021-04-27,A024124,9
2021-04-27,A024130,4
2021-04-27,A024158,6
2021-04-27,A024240,5
2021-04-27,A024244,4
2021-04-27,A024259,9
2021-04-27,A024315,10
2021-04-27,A024325,8
2021-04-27,A024326,2
2021-04-27,A024331,1
2021-04-27,A024333,1
2021-04-27,A024349,7
2021-04-27,A024466,1
2021-04-27,A024467,4
2021-04-27,A024469,2
2021-04-27,A024482,8
2021-04-27,A024533,2
2021-04-27,A024562,5
2021-04-27,A024685,5
2021-04-27,A024688,1
2021-04-27,A024689,5
2021-04-27,A024703,2
2021-04-27,A024906,1
2021-04-27,A024987,10
2021-04-27,A025161,4
2021-04-27,A025489,4
2021-04-27,A025716,1
2021-04-27,A025924,1
2021-04-27,A025930,7
2021-04-27,A026282,6
2021-04-27,A026283,1
2021-04-27,A026284,10
2021-04-27,A026292,11
2021-04-27,A026323,6
2021-04-27,A026330,6
2021-04-27,A026784,20
2021-04-27,A026935,1
2021-04-27,A027225,1
2021-04-27,A027397,6
2021-04-27,A027471,8
2021-04-27,A027487,1
2021-04-27,A027934,1
2021-04-27,A027937,1
2021-04-27,A027992,10
2021-04-27,A028030,1
2021-04-27,A028375,1
2021-04-27,A028671,1
2021-04-27,A029283,3
2021-04-27,A029308,2
2021-04-27,A029665,1
2021-04-27,A029794,464
2021-04-27,A029810,1
2021-04-27,A029854,4
2021-04-27,A030086,3
2021-04-27,A030124,4
2021-04-27,A030168,448
2021-04-27,A030195,2
2021-04-27,A030220,4
2021-04-27,A030290,6
2021-04-27,A030343,14
2021-04-27,A030364,14
2021-04-27,A030432,4
2021-04-28,A013891,1
2021-04-28,A014734,1
2021-04-28,A014794,1
2021-04-28,A014828,1
2021-04-28,A014833,1
2021-04-28,A015227,1
2021-04-28,A015845,1
2021-04-28,A015904,1
2021-04-28,A015964,1
2021-04-28,A015969,1
2021-04-28,A015978,1
2021-04-28,A016062,300
2021-04-28,A016066,60
2021-04-28,A016390,2
2021-04-28,A016680,1
2021-04-28,A016709,2
2021-04-28,A016754,3
2021-04-28,A017223,2
2021-04-28,A017373,1
2021-04-28,A017545,16
2021-04-28,A017562,1
2021-04-28,A017585,1
2021-04-28,A017739,1
2021-04-28,A018361,2
2021-04-28,A018761,2
2021-04-28,A018769,2
2021-04-28,A018917,1
2021-04-28,A019054,2
2021-04-28,A019355,5
2021-04-28,A019423,10
2021-04-28,A019611,6
2021-04-28,A019636,3
2021-04-28,A019778,1
2021-04-28,A020022,60
2021-04-28,A020423,1
2021-04-28,A020503,2
2021-04-28,A020830,2
2021-04-28,A020843,1
2021-04-28,A021195,6
2021-04-28,A021366,2
2021-04-28,A021401,3
2021-04-28,A021622,1
2021-04-28,A021662,2
2021-04-28,A021684,4
2021-04-28,A021858,3
2021-04-28,A022261,1
2021-04-28,A022664,5
2021-04-28,A022672,10
2021-04-28,A022676,20
2021-04-28,A023712,1
2021-04-28,A023832,1
2021-04-28,A023835,1
2021-04-28,A023916,1
2021-04-28,A023990,3
2021-04-28,A024093,2
2021-04-28,A024124,5
2021-04-28,A024130,19
2021-04-28,A024153,8
2021-04-28,A024239,2
2021-04-28,A024244,3
2021-04-28,A024326,2
2021-04-28,A024331,2
2021-04-28,A024349,2
2021-04-28,A024408,2
2021-04-28,A024466,1
2021-04-28,A024473,1
2021-04-28,A024544,17
2021-04-28,A024563,3
2021-04-28,A024615,30
2021-04-28,A024645,4
2021-04-28,A024660,10
2021-04-28,A024805,1
2021-04-28,A024823,2
2021-04-28,A024882,1
2021-04-28,A024987,4
2021-04-28,A025032,4
2021-04-28,A025746,11
2021-04-28,A025909,1
2021-04-28,A025930,2
2021-04-28,A025936,2
2021-04-28,A026019,4
2021-04-28,A026224,16
2021-04-28,A026245,6
2021-04-28,A026274,1
2021-04-28,A026282,8
2021-04-28,A026292,1
2021-04-28,A026324,8
2021-04-28,A026644,1
2021-04-28,A026652,1
2021-04-28,A026750,1
2021-04-28,A026822,1
2021-04-28,A027397,4
2021-04-28,A027417,1
2021-04-28,A027453,6
2021-04-28,A027685,1
2021-04-28,A027695,2
2021-04-28,A027799,6
2021-04-28,A027845,15
2021-04-28,A027992,4
2021-04-28,A028673,1
2021-04-28,A029058,1
2021-04-28,A029070,1
2021-04-28,A029252,2
2021-04-28,A029663,1
2021-04-28,A029787,1
2021-04-28,A029808,2
2021-04-28,A029827,161
2021-04-28,A030093,2
2021-04-28,A030124,2
2021-04-28,A030150,1
2021-04-28,A030224,19
2021-04-28,A030285,13
2021-04-28,A030343,14
2021-04-28,A030387,17
2021-04-28,A030431,4
2021-04-28,A030435,3
2021-04-29,A015297,1
2021-04-29,A015950,5
2021-04-29,A015951,7
2021-04-29,A015969,1
2021-04-29,A016064,50
2021-04-29,A016274,1
2021-04-29,A016390,1
2021-04-29,A016577,50
2021-04-29,A016589,2000
2021-04-29,A016647,2
2021-04-29,A016902,5
2021-04-29,A017176,1
2021-04-29,A017545,8
2021-04-29,A017554,3
2021-04-29,A017586,1
2021-04-29,A018361,16
2021-04-29,A018453,2
2021-04-29,A018545,1
2021-04-29,A018764,1
2021-04-29,A019051,1
2021-04-29,A019242,4
2021-04-29,A019326,5
2021-04-29,A019339,6
2021-04-29,A019401,4
2021-04-29,A019451,2
2021-04-29,A019454,1
2021-04-29,A019473,10
2021-04-29,A019570,1
2021-04-29,A019636,3
2021-04-29,A019963,1
2021-04-29,A020034,1
2021-04-29,A020511,1
2021-04-29,A020519,2
2021-04-29,A020679,1
2021-04-29,A021205,1
2021-04-29,A021274,1
2021-04-29,A021419,1
2021-04-29,A021858,4
2021-04-29,A021859,2
2021-04-29,A022042,1
2021-04-29,A022263,1
2021-04-29,A022660,244
2021-04-29,A022661,55
2021-04-29,A022667,20
2021-04-29,A022672,20
2021-04-29,A022676,20
2021-04-29,A022714,30
2021-04-29,A022731,500
2021-04-29,A022962,2
2021-04-29,A023025,3
2021-04-29,A023053,5
2021-04-29,A023055,5
2021-04-29,A023175,4
2021-04-29,A023182,25
2021-04-29,A023195,1
2021-04-29,A023277,1
2021-04-29,A023291,1
2021-04-29,A023339,1
2021-04-29,A023707,2
2021-04-29,A023712,5
2021-04-29,A023822,1
2021-04-29,A023832,1
2021-04-29,A023915,3
2021-04-29,A023956,4
2021-04-29,A024006,10
2021-04-29,A024130,22
2021-04-29,A024158,5
2021-04-29,A024239,3
2021-04-29,A024240,1
2021-04-29,A024244,20
2021-04-29,A024315,30
2021-04-29,A024321,6
2021-04-29,A024331,1
2021-04-29,A024333,2
2021-04-29,A024364,3
2021-04-29,A024466,1
2021-04-29,A024467,2
2021-04-29,A024469,10
2021-04-29,A024511,2
2021-04-29,A024519,10
2021-04-29,A024533,30
2021-04-29,A024556,1
2021-04-29,A024557,3
2021-04-29,A024562,4
2021-04-29,A024615,10
2021-04-29,A024687,5
2021-04-29,A024689,20
2021-04-29,A024692,3
2021-04-29,A024841,1
2021-04-29,A025000,2
2021-04-29,A025032,2
2021-04-29,A025068,1
2021-04-29,A025085,3
2021-04-29,A025321,1
2021-04-29,A025520,1
2021-04-29,A025716,2
2021-04-29,A025797,1
2021-04-29,A025909,1
2021-04-29,A025924,3
2021-04-29,A025925,2
2021-04-29,A025930,1
2021-04-29,A025997,1
2021-04-29,A026224,15
2021-04-29,A026230,1
2021-04-29,A026245,1
2021-04-29,A026282,5
2021-04-29,A026283,5
2021-04-29,A026290,3
2021-04-29,A026323,1
2021-04-29,A026324,4
2021-04-29,A026330,16
2021-04-29,A026349,23
2021-04-29,A026557,1
2021-04-29,A026559,2
2021-04-29,A027381,2
2021-04-29,A027499,1
2021-04-29,A027525,1
2021-04-29,A027624,1
2021-04-29,A027712,1
2021-04-29,A027915,1
2021-04-29,A027934,2
2021-04-29,A027936,1
2021-04-29,A027992,1
2021-04-29,A027996,1
2021-04-29,A028005,1
2021-04-29,A028006,1
2021-04-29,A028452,1
2021-04-29,A028528,1
2021-04-29,A028529,1
2021-04-29,A029299,1
2021-04-29,A029614,1
2021-04-29,A029615,1
2021-04-29,A029622,1
2021-04-29,A029652,1
2021-04-29,A029656,1
2021-04-29,A029665,1
2021-04-29,A029794,136
2021-04-29,A029811,1
2021-04-29,A029812,1
2021-04-29,A029882,7
2021-04-29,A030093,2
2021-04-29,A030124,4
2021-04-29,A030168,52
2021-04-29,A030211,1
2021-04-29,A030290,20
2021-04-29,A030343,6
2021-05-02,A000023,3
2021-05-02,A000028,5
2021-05-02,A000076,200
2021-05-02,A000091,25
2021-05-02,A000095,50
2021-05-02,A000123,20
2021-05-02,A000179,10
2021-05-02,A000373,10
2021-05-02,A000445,10
2021-05-02,A000560,10
2021-05-02,A000578,10
2021-05-02,A000704,60
2021-05-02,A000738,10
2021-05-02,A000752,10
2021-05-02,A000791,30
2021-05-02,A000795,10
2021-05-02,A001017,10
2021-05-02,A001107,2
2021-05-02,A001250,50
2021-05-02,A001341,20
2021-05-02,A001378,100
2021-05-02,A001393,5
2021-05-02,A001437,20
2021-05-02,A001445,5
2021-05-02,A001476,10
2021-05-02,A001638,50
2021-05-02,A001640,100
2021-05-02,A001720,30
2021-05-02,A001727,20
2021-05-02,A001894,10
2021-05-02,A001957,10
2021-05-02,A002121,2
2021-05-02,A002365,2
2021-05-02,A002366,1
2021-05-02,A002440,2
2021-05-02,A002459,10
2021-05-02,A002463,10
2021-05-02,A002615,6
2021-05-02,A002687,10
2021-05-02,A002790,2
2021-05-02,A002815,2
2021-05-02,A002816,2
2021-05-02,A002941,2
2021-05-02,A002967,5
2021-05-02,A002969,5
2021-05-02,A002997,5
2021-05-02,A003063,12
2021-05-02,A003108,2
2021-05-02,A003137,5
2021-05-02,A003139,2
2021-05-02,A003143,10
2021-05-02,A003151,5
2021-05-02,A003176,2
2021-05-02,A003190,2
2021-05-02,A003194,4
2021-05-02,A003268,10
2021-05-02,A003269,5
2021-05-02,A003271,30
2021-05-02,A003275,5
2021-05-02,A003290,2
2021-05-02,A003293,2
2021-05-02,A003305,2
2021-05-02,A003359,3
2021-05-02,A003438,10
2021-05-02,A003446,5
2021-05-02,A003459,20
2021-05-02,A003476,5
2021-05-02,A003521,4
2021-05-02,A003600,10
2021-05-02,A003621,2
2021-05-02,A003624,12
2021-05-02,A003638,10
2021-05-02,A003641,2
2021-05-02,A003649,8
2021-05-02,A003886,2
2021-05-02,A003911,2
2021-05-02,A003935,40
2021-05-02,A003936,57
2021-05-02,A003940,35
2021-05-02,A003996,10
2021-05-02,A003998,2
2021-05-02,A004083,8
2021-05-02,A004102,1
2021-05-02,A004176,2
2021-05-02,A004190,3
2021-05-02,A004362,56
2021-05-02,A004395,5
2021-05-02,A004409,5
2021-05-02,A004420,20
2021-05-02,A004476,10
2021-05-02,A004538,2
2021-05-02,A004544,5
2021-05-02,A004565,5
2021-05-02,A004571,2
2021-05-02,A004636,6
2021-05-02,A004659,2
2021-05-02,A004680,10
2021-05-02,A004699,3
2021-05-02,A004703,5
2021-05-02,A004719,10
2021-05-02,A004723,5
2021-05-02,A004724,10
2021-05-02,A004730,15
2021-05-02,A004745,5
2021-05-02,A004854,10
2021-05-02,A004868,5
2021-05-02,A004870,10
2021-05-02,A004886,2
2021-05-02,A004887,2
2021-05-02,A005086,2
2021-05-02,A005097,200
2021-05-02,A005191,2
2021-05-02,A005232,5
2021-05-02,A005564,5
2021-05-02,A005586,2
2021-05-02,A005689,4
2021-05-02,A005705,6
2021-05-02,A006151,20
2021-05-02,A006238,2
2021-05-02,A006283,2
2021-05-02,A006702,2
2021-05-02,A006729,1
2021-05-02,A006783,5
2021-05-02,A006800,2
2021-05-02,A006805,2
2021-05-02,A006908,50
2021-05-02,A006946,2
2021-05-02,A006960,300
2021-05-02,A006973,10
2021-05-02,A007121,5
2021-05-02,A007142,5
2021-05-02,A007150,2
2021-05-02,A007299,2
2021-05-02,A007422,6
2021-05-02,A007447,2
2021-05-02,A007472,2
2021-05-02,A007504,30
2021-05-02,A007553,10
2021-05-02,A007554,20
2021-05-02,A007580,10
2021-05-02,A007671,2
2021-05-02,A007703,10
2021-05-02,A007744,2
2021-05-02,A007746,2
2021-05-02,A007847,3
2021-05-02,A007848,3
2021-05-02,A007852,4
2021-05-02,A007875,10
2021-05-02,A007898,3
2021-05-02,A007912,50
2021-05-02,A007929,3
2021-05-02,A007969,2
2021-05-02,A008033,25
2021-05-02,A008041,2
2021-05-02,A008043,5
2021-05-02,A008241,2
2021-05-02,A008246,2
2021-05-02,A008254,2
2021-05-02,A008310,2
2021-05-02,A008334,2
2021-05-02,A008358,6
2021-05-02,A008495,2
2021-05-02,A008509,20
2021-05-02,A008533,1
2021-05-02,A008538,2
2021-05-02,A008552,2
2021-05-02,A008553,3
2021-05-02,A008582,2
2021-05-02,A008856,2
2021-05-02,A009017,5
2021-05-02,A009031,2
2021-05-02,A009043,2
2021-05-02,A009070,10
2021-05-02,A009262,2
2021-05-02,A009401,4
2021-05-02,A009437,2
2021-05-02,A009722,1
2021-05-02,A009792,2
2021-05-02,A009793,2
2021-05-02,A009954,2
2021-05-02,A009955,2
2021-05-02,A010039,10
2021-05-02,A010044,2
2021-05-02,A010047,1
2021-05-02,A010055,12
2021-05-02,A010191,10
2021-05-02,A010401,10
2021-05-02,A010409,5
2021-05-02,A010426,10
2021-05-02,A010523,2
2021-05-02,A010680,148
2021-05-02,A010697,2
2021-05-02,A010845,4
2021-05-02,A010900,10
2021-05-02,A010936,5
2021-05-02,A010946,4
2021-05-02,A010980,2
2021-05-02,A011040,2
2021-05-02,A011041,2
2021-05-02,A011366,2
2021-05-02,A011745,4
2021-05-02,A011819,2
2021-05-02,A011822,2
2021-05-02,A011912,2
2021-05-02,A011959,5
2021-05-02,A012029,2
2021-05-02,A012035,2
2021-05-02,A012042,2
2021-05-02,A012310,2
2021-05-02,A012404,4
2021-05-02,A012412,3
2021-05-02,A012584,30
2021-05-02,A012605,30
2021-05-02,A012606,20
2021-05-02,A012804,20
2021-05-02,A012917,5
2021-05-02,A012947,5
2021-05-02,A012948,10
2021-05-02,A012952,2
2021-05-02,A012961,10
2021-05-02,A012974,2
2021-05-02,A012999,20
2021-05-02,A013054,5
2021-05-02,A013073,4
2021-05-02,A013074,4
2021-05-02,A013125,5
2021-05-02,A013235,2
2021-05-02,A013304,10
2021-05-02,A013418,20
2021-05-02,A013498,2
2021-05-02,A013707,10
2021-05-02,A013726,10
2021-05-02,A013746,2
2021-05-02,A013753,5
2021-05-02,A013758,5
2021-05-02,A013760,2
2021-05-02,A013776,40
2021-05-02,A013801,10
2021-05-02,A013813,50
2021-05-02,A013850,8
2021-05-02,A013851,5
2021-05-02,A014230,2
2021-05-02,A014321,4
2021-05-02,A015291,3
2021-05-02,A015954,1
2021-05-02,A016050,100
2021-05-02,A016055,200
2021-05-02,A016062,300
2021-05-02,A016707,4
2021-05-02,A016708,1
2021-05-02,A016710,1
2021-05-02,A016754,4
2021-05-02,A016759,49
2021-05-02,A017472,2
2021-05-02,A018997,1
2021-05-02,A019004,1
2021-05-02,A019241,4
2021-05-02,A019326,1
2021-05-02,A019343,1
2021-05-02,A019570,1
2021-05-02,A019609,2
2021-05-02,A019731,1
2021-05-02,A019863,1
2021-05-02,A019898,1
2021-05-02,A020321,1
2021-05-02,A020355,4
2021-05-02,A020377,1
2021-05-02,A020519,3
2021-05-02,A020521,5
2021-05-02,A020679,4
2021-05-02,A020902,2
2021-05-02,A021143,1
2021-05-02,A021160,4
2021-05-02,A021366,5
2021-05-02,A021378,1
2021-05-02,A021438,6
2021-05-02,A022660,30
2021-05-02,A022672,4
2021-05-02,A022714,50
2021-05-02,A023070,4
2021-05-02,A023178,1
2021-05-02,A023182,5
2021-05-02,A023191,2
2021-05-02,A023890,8
2021-05-02,A023990,7
2021-05-02,A024188,17
2021-05-02,A024208,7
2021-05-02,A024239,3
2021-05-02,A024240,5
2021-05-02,A024244,12
2021-05-02,A024266,8
2021-05-02,A024272,7
2021-05-02,A024307,5
2021-05-02,A024379,6
2021-05-02,A024533,18
2021-05-02,A024615,30
2021-05-02,A024676,6
2021-05-02,A024689,4
2021-05-02,A024699,5
2021-05-02,A024704,1
2021-05-02,A024823,3
2021-05-02,A024827,4
2021-05-02,A024835,1
2021-05-02,A024841,1
2021-05-02,A025080,3
2021-05-02,A025085,2
2021-05-02,A025924,4
2021-05-02,A026211,20
2021-05-02,A026215,24
2021-05-02,A026229,2
2021-05-02,A026283,6
2021-05-02,A026750,1
2021-05-02,A027647,4
2021-05-02,A027691,1
2021-05-02,A027715,4
2021-05-02,A027891,3
2021-05-02,A028290,1
2021-05-02,A028372,1
2021-05-02,A028628,1
2021-05-02,A028629,1
2021-05-02,A029171,2
2021-05-02,A029437,1
2021-05-02,A029827,79
2021-05-02,A029882,4
2021-05-02,A030170,50
2021-05-02,A030173,30
2021-05-02,A030224,1
2021-05-02,A030285,7
2021-05-02,A030364,11
2021-05-02,A030387,3
2021-05-02,A030433,1
2021-05-03,A003238,1
2021-05-03,A003944,1
2021-05-03,A004295,2
2021-05-03,A006622,5
2021-05-03,A007445,1
2021-05-03,A009607,1
2021-05-03,A011092,1
2021-05-03,A011279,2
2021-05-03,A011617,1
2021-05-03,A013507,1
2021-05-03,A014797,1
2021-05-03,A014800,1
2021-05-03,A014816,1
2021-05-03,A015291,1
2021-05-03,A015404,1
2021-05-03,A018827,1
2021-05-03,A019972,1
2021-05-03,A020022,1
2021-05-03,A020025,1
2021-05-03,A020600,1
2021-05-03,A020898,1
2021-05-03,A021460,1
2021-05-03,A024249,1
2021-05-03,A024295,1
2021-05-03,A024430,1
2021-05-03,A024829,1
2021-05-03,A025058,1
2021-05-03,A027686,1
2021-05-03,A027704,1
2021-05-03,A028795,1
2021-05-03,A029901,1
2021-05-04,A007715,3
2021-05-04,A008101,1
2021-05-04,A010482,1
2021-05-04,A013180,1
2021-05-04,A013232,1
2021-05-04,A013768,10
2021-05-04,A019002,1
2021-05-04,A020973,1
2021-05-04,A021715,2
2021-05-04,A021718,2
2021-05-04,A030431,1
2021-05-04,A030435,1
2021-05-05,A008162,1
2021-05-05,A014533,10
2021-05-05,A014588,10
2021-05-05,A014591,10
2021-05-05,A014596,10
2021-05-05,A014614,10
2021-05-05,A014616,60
2021-05-05,A014627,130
2021-05-05,A014629,100
2021-05-05,A014633,10
2021-05-05,A014652,20
2021-05-05,A014660,100
2021-05-05,A014684,40
2021-05-05,A014690,10
2021-05-05,A014708,2
2021-05-05,A014713,2
2021-05-05,A014714,1
2021-05-05,A014730,1
2021-05-05,A014734,1
2021-05-05,A014740,2
2021-05-05,A014741,5
2021-05-05,A014756,1
2021-05-05,A014758,112
2021-05-05,A014764,10
2021-05-05,A014766,1
2021-05-05,A014767,10
2021-05-05,A014771,100
2021-05-05,A014776,1
2021-05-05,A014790,1
2021-05-05,A014793,25
2021-05-05,A014795,5
2021-05-05,A014796,35
2021-05-05,A014797,11
2021-05-05,A014800,2
2021-05-05,A014802,10
2021-05-05,A014807,5
2021-05-05,A014808,145
2021-05-05,A014809,3
2021-05-05,A014816,28
2021-05-05,A014820,3
2021-05-05,A014822,1
2021-05-05,A014823,12
2021-05-05,A014827,4
2021-05-05,A014828,2
2021-05-05,A014830,24
2021-05-05,A014831,11
2021-05-05,A014833,2
2021-05-05,A014836,20
2021-05-05,A014850,2
2021-05-05,A014875,20
2021-05-05,A014879,10
2021-05-05,A014899,10
2021-05-05,A014900,20
2021-05-05,A014903,10
2021-05-05,A014910,10
2021-05-05,A014912,10
2021-05-05,A014919,800
2021-05-05,A014922,100
2021-05-05,A014934,30
2021-05-05,A014994,400
2021-05-05,A014995,130
2021-05-05,A014996,300
2021-05-05,A015025,2
2021-05-05,A015036,3
2021-05-05,A015042,3
2021-05-05,A015064,30
2021-05-05,A015068,10
2021-05-05,A015070,10
2021-05-05,A015078,1
2021-05-05,A015082,1
2021-05-05,A015089,9
2021-05-05,A015108,1
2021-05-05,A015115,4
2021-05-05,A015122,15
2021-05-05,A015123,82
2021-05-05,A015126,25
2021-05-05,A015132,9
2021-05-05,A015136,4
2021-05-05,A015138,37
2021-05-05,A015174,9
2021-05-05,A015199,3
2021-05-05,A015215,2
2021-05-05,A015217,2
2021-05-05,A015227,9
2021-05-05,A015232,3
2021-05-05,A015233,4
2021-05-05,A015245,1
2021-05-05,A015247,2
2021-05-05,A015256,1
2021-05-05,A015263,50
2021-05-05,A015266,5000
2021-05-05,A015269,2
2021-05-05,A015287,3
2021-05-05,A015297,9
2021-05-05,A015300,5
2021-05-05,A015301,10
2021-05-05,A015302,5
2021-05-05,A015311,30
2021-05-05,A015314,1
2021-05-05,A015315,14
2021-05-05,A015317,98
2021-05-05,A015329,2
2021-05-05,A015337,3
2021-05-05,A015339,4
2021-05-05,A015340,5
2021-05-05,A015348,2
2021-05-05,A015394,1
2021-05-05,A015400,5
2021-05-05,A015401,1
2021-05-05,A015403,10
2021-05-05,A015404,4
2021-05-05,A015405,10
2021-05-05,A015415,4
2021-05-05,A015417,1
2021-05-05,A015419,24
2021-05-05,A015424,2
2021-05-05,A015428,3
2021-05-05,A015450,5
2021-05-05,A015466,8
2021-05-05,A015468,8
2021-05-05,A015645,30
2021-05-05,A015701,2
2021-05-05,A015713,1
2021-05-05,A015716,3
2021-05-05,A015730,2
2021-05-05,A015731,8
2021-05-05,A015754,4
2021-05-05,A015764,2
2021-05-05,A015766,1
2021-05-05,A015769,1
2021-05-05,A015823,9
2021-05-05,A015876,3
2021-05-05,A015883,10
2021-05-05,A015904,5
2021-05-05,A015907,4
2021-05-05,A015922,2
2021-05-05,A015923,3
2021-05-05,A015926,1
2021-05-05,A015933,2
2021-05-05,A015943,3
2021-05-05,A015957,2
2021-05-05,A015960,2
2021-05-05,A015962,1
2021-05-05,A015964,3
2021-05-05,A015999,16
2021-05-05,A016002,4
2021-05-05,A016004,2
2021-05-05,A016013,2
2021-05-05,A016053,1
2021-05-05,A016059,20
2021-05-05,A016069,80
2021-05-05,A016072,50
2021-05-05,A016073,6
2021-05-05,A016074,10
2021-05-05,A016089,2
2021-05-05,A016119,1
2021-05-05,A016120,2
2021-05-05,A016125,9
2021-05-05,A016134,2
2021-05-05,A016218,2
2021-05-05,A016239,1
2021-05-05,A016246,3
2021-05-05,A016247,5
2021-05-05,A016258,6
2021-05-05,A016333,4
2021-05-05,A016339,6
2021-05-05,A016344,1
2021-05-05,A016360,2
2021-05-05,A016385,1
2021-05-05,A016438,1
2021-05-05,A016444,8
2021-05-05,A016511,7
2021-05-05,A016512,3
2021-05-05,A016517,2
2021-05-05,A016519,2
2021-05-05,A016525,3
2021-05-05,A016526,4
2021-05-05,A016557,2
2021-05-05,A016560,2
2021-05-05,A016573,5
2021-05-05,A016579,2195
2021-05-05,A016588,2000
2021-05-05,A016590,1
2021-05-05,A016605,5
2021-05-05,A016606,5
2021-05-05,A016608,12
2021-05-05,A016616,1
2021-05-05,A016631,44
2021-05-05,A016633,2
2021-05-05,A016635,10
2021-05-05,A016639,9
2021-05-05,A016643,2
2021-05-05,A016697,7
2021-05-05,A016703,1
2021-05-05,A016727,8
2021-05-05,A016753,22
2021-05-05,A016755,20
2021-05-05,A016761,160
2021-05-05,A016763,130
2021-05-05,A016766,70
2021-05-05,A016775,50
2021-05-05,A016778,6
2021-05-05,A016783,3
2021-05-05,A016784,12
2021-05-05,A016788,10
2021-05-05,A016791,5
2021-05-05,A016792,3
2021-05-05,A016793,30
2021-05-05,A016800,9
2021-05-05,A016803,4
2021-05-05,A016811,1
2021-05-05,A016814,5
2021-05-05,A016823,2
2021-05-05,A016824,3
2021-05-05,A016826,2
2021-05-05,A016827,1
2021-05-05,A016830,2
2021-05-05,A016831,7
2021-05-05,A016840,1
2021-05-05,A016846,39
2021-05-05,A016847,67
2021-05-05,A016848,3
2021-05-05,A016850,6
2021-05-05,A016865,1
2021-05-05,A016867,6
2021-05-05,A016869,2
2021-05-05,A016879,3
2021-05-05,A016913,3
2021-05-05,A016941,2
2021-05-05,A016957,4
2021-05-05,A016959,2
2021-05-05,A016963,1
2021-05-05,A016978,4
2021-05-05,A016979,2
2021-05-05,A016990,3
2021-05-05,A016998,10
2021-05-05,A017001,1
2021-05-05,A017002,15
2021-05-05,A017004,2
2021-05-05,A017013,6
2021-05-05,A017014,2
2021-05-05,A017019,3
2021-05-05,A017031,1
2021-05-05,A017058,2
2021-05-05,A017093,3
2021-05-05,A017095,2
2021-05-05,A017100,2
2021-05-05,A017141,4
2021-05-05,A017143,2
2021-05-05,A017153,2
2021-05-05,A017158,3
2021-05-05,A017174,2
2021-05-05,A017180,4
2021-05-05,A017193,3
2021-05-05,A017204,2
2021-05-05,A017206,2
2021-05-05,A017224,4
2021-05-05,A017256,10
2021-05-05,A017260,5
2021-05-05,A017281,1
2021-05-05,A017286,1
2021-05-05,A017290,2
2021-05-05,A017292,70
2021-05-05,A017296,2
2021-05-05,A017298,140
2021-05-05,A017315,4
2021-05-05,A017331,2
2021-05-05,A017340,2
2021-05-05,A017372,3
2021-05-05,A017375,2
2021-05-05,A017388,2
2021-05-05,A017389,1
2021-05-05,A017392,1
2021-05-05,A017397,2
2021-05-05,A017402,4
2021-05-05,A017409,1
2021-05-05,A017443,2
2021-05-05,A017543,2
2021-05-05,A017565,2
2021-05-05,A017567,10
2021-05-05,A017584,6
2021-05-05,A017601,2
2021-05-05,A017621,3
2021-05-05,A017622,1
2021-05-05,A017626,3
2021-05-05,A017684,1
2021-05-05,A017712,10
2021-05-05,A017713,1
2021-05-05,A017727,2
2021-05-05,A017733,10
2021-05-05,A017739,35
2021-05-05,A017748,1
2021-05-05,A017847,3
2021-05-05,A017878,1
2021-05-05,A017907,2
2021-05-05,A017910,1
